Blackbox_Sentinel/ml/traffic.csvtimestamp,packets_per_sec,avg_packet_size,max_packet_size,min_packet_size,tcp_count,udp_count,icmp_count,unique_src_ips,unique_dst_ips,syn_count,ack_count,fin_count,rst_count,psh_count,urg_count,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,urg_ratio
2026-08-04T00:15:35.117594,104,1269.91,16460,54,90,10,0,11,11,0,90,2,0,33,0,0.0,1.0,0.0222,0.0,0.3667,0.0
2026-08-04T00:15:37.140656,27,1799.74,14658,54,19,3,0,7,7,0,19,2,0,7,0,0.0,1.0,0.1053,0.0,0.3684,0.0
2026-08-04T00:15:39.168552,26,2537.19,23418,54,18,3,0,8,8,0,17,0,1,6,0,0.0,0.9444,0.0,0.0556,0.3333,0.0
2026-08-04T00:15:41.205944,39,2766.59,26338,54,28,4,0,10,10,0,28,0,0,8,0,0.0,1.0,0.0,0.0,0.2857,0.0
2026-08-04T00:15:43.309664,28,3992.39,32178,54,21,0,0,5,5,0,21,0,0,7,0,0.0,1.0,0.0,0.0,0.3333,0.0
2026-08-04T00:15:45.405946,58,2684.09,38018,54,45,3,0,13,13,0,45,0,0,13,0,0.0,1.0,0.0,0.0,0.2889,0.0
2026-08-04T00:15:47.438159,40,124.45,1292,54,20,15,0,11,11,0,20,4,0,2,0,0.0,1.0,0.2,0.0,0.1,0.0
2026-08-04T00:15:49.525675,387,567.97,2272,42,54,324,0,20,20,4,52,4,1,22,0,0.0741,0.963,0.0741,0.0185,0.4074,0.0
2026-08-04T00:15:51.570010,82,308.3,2088,42,24,51,0,10,11,1,24,1,0,11,0,0.0417,1.0,0.0417,0.0,0.4583,0.0
2026-08-04T00:15:53.617753,61,245.54,1296,54,26,31,0,11,12,0,26,1,0,8,0,0.0,1.0,0.0385,0.0,0.3077,0.0
2026-08-04T00:15:55.657709,56,86.07,1080,54,34,13,0,17,19,0,34,2,0,1,0,0.0,1.0,0.0588,0.0,0.0294,0.0
2026-08-04T00:15:57.746431,10,77.6,167,55,3,3,0,4,4,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:15:59.777994,25,72.68,167,54,16,5,0,10,11,0,16,2,0,3,0,0.0,1.0,0.125,0.0,0.1875,0.0
2026-08-04T00:16:01.870393,28,79.46,178,54,14,6,0,10,10,0,14,0,0,2,0,0.0,1.0,0.0,0.0,0.1429,0.0
2026-08-04T00:16:03.891852,101,81.16,432,42,14,14,0,9,9,0,14,2,0,1,0,0.0,1.0,0.1429,0.0,0.0714,0.0
2026-08-04T00:16:05.968964,49,82.69,282,42,23,10,0,13,11,0,23,1,1,2,0,0.0,1.0,0.0435,0.0435,0.087,0.0
2026-08-04T00:16:08.035306,41,106.59,432,42,20,10,0,14,11,0,20,3,0,3,0,0.0,1.0,0.15,0.0,0.15,0.0
2026-08-04T00:16:10.058385,26,80.12,212,55,10,6,0,10,9,0,10,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:12.125016,28,86.43,217,54,15,7,0,12,10,0,15,1,0,1,0,0.0,1.0,0.0667,0.0,0.0667,0.0
2026-08-04T00:16:14.177201,28,73.79,217,54,20,4,0,8,8,0,18,4,2,4,0,0.0,0.9,0.2,0.1,0.2,0.0
2026-08-04T00:16:16.211985,13,80.62,167,55,2,5,0,4,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:18.268569,22,125.59,282,54,3,11,0,5,4,0,3,1,0,1,0,0.0,1.0,0.3333,0.0,0.3333,0.0
2026-08-04T00:16:20.315644,23,89.65,212,55,6,11,0,9,8,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:22.381184,60,295.92,1296,54,12,45,0,11,9,0,12,3,0,1,0,0.0,1.0,0.25,0.0,0.0833,0.0
2026-08-04T00:16:24.392374,10,76.6,167,55,2,3,0,3,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:26.414267,10,79.0,139,54,4,2,0,4,4,0,4,0,0,1,0,0.0,1.0,0.0,0.0,0.25,0.0
2026-08-04T00:16:28.517928,44,80.25,212,54,30,9,0,12,10,0,30,8,0,4,0,0.0,1.0,0.2667,0.0,0.1333,0.0
2026-08-04T00:16:30.566169,20,75.75,212,54,14,2,0,8,7,0,14,2,0,2,0,0.0,1.0,0.1429,0.0,0.1429,0.0
2026-08-04T00:16:32.604351,102,293.16,2978,42,58,39,0,11,11,5,56,4,0,19,0,0.0862,0.9655,0.069,0.0,0.3276,0.0
2026-08-04T00:16:34.635232,47,332.34,2506,42,36,9,0,8,7,2,35,2,1,14,0,0.0556,0.9722,0.0556,0.0278,0.3889,0.0
2026-08-04T00:16:36.667096,17,89.18,282,55,4,4,0,5,4,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:38.705307,24,135.79,432,54,15,6,0,8,8,0,15,1,0,2,0,0.0,1.0,0.0667,0.0,0.1333,0.0
2026-08-04T00:16:40.789026,42,75.48,222,55,31,6,0,18,17,0,31,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:42.837631,10,160.1,1035,55,2,4,0,3,3,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:44.945123,13,60.0,70,55,8,0,0,5,5,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:47.022942,12,59.17,70,55,7,0,0,4,5,0,7,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:49.042042,16,61.94,82,55,9,0,0,5,5,0,9,0,0,2,0,0.0,1.0,0.0,0.0,0.2222,0.0
2026-08-04T00:16:51.093476,22,78.5,282,54,16,1,0,8,8,0,16,0,0,2,0,0.0,1.0,0.0,0.0,0.125,0.0
2026-08-04T00:16:53.107893,18,69.0,212,55,12,1,0,8,8,0,12,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:55.122354,24,74.92,212,54,13,2,0,8,8,0,13,2,0,1,0,0.0,1.0,0.1538,0.0,0.0769,0.0
2026-08-04T00:16:57.139326,22,67.09,123,55,12,4,0,9,9,0,12,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:16:59.178380,105,358.42,2974,54,60,41,0,12,12,3,59,0,0,30,0,0.05,0.9833,0.0,0.0,0.5,0.0
2026-08-04T00:17:01.204603,32,229.12,2898,54,18,4,0,7,7,0,18,0,0,7,0,0.0,1.0,0.0,0.0,0.3889,0.0
2026-08-04T00:17:03.308004,92,59.57,302,56,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:17:05.343766,380,570.78,2150,42,23,344,0,13,14,0,23,0,0,12,0,0.0,1.0,0.0,0.0,0.5217,0.0
2026-08-04T00:17:07.385607,48,231.6,1292,42,8,29,0,7,8,0,8,0,0,1,0,0.0,1.0,0.0,0.0,0.125,0.0
2026-08-04T00:17:09.450713,29,67.14,123,54,15,2,0,6,6,0,15,3,0,6,0,0.0,1.0,0.2,0.0,0.4,0.0
2026-08-04T00:17:11.504914,14,63.93,103,54,4,2,0,4,4,0,4,0,0,1,0,0.0,1.0,0.0,0.0,0.25,0.0
2026-08-04T00:17:13.542218,18,76.44,285,54,14,0,0,5,5,0,14,0,0,2,0,0.0,1.0,0.0,0.0,0.1429,0.0
2026-08-04T00:17:15.592783,28,172.36,1292,55,6,17,0,7,7,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:17.640261,17,72.18,167,55,8,4,0,7,8,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:19.655724,60,266.32,1296,54,14,42,0,10,11,0,14,2,0,3,0,0.0,1.0,0.1429,0.0,0.2143,0.0
2026-08-04T00:17:21.681467,189,542.15,1296,54,17,167,0,12,12,0,17,5,0,4,0,0.0,1.0,0.2941,0.0,0.2353,0.0
2026-08-04T00:17:23.691941,22,62.45,97,54,18,0,0,6,6,0,18,4,0,2,0,0.0,1.0,0.2222,0.0,0.1111,0.0
2026-08-04T00:17:25.749762,57,134.14,1292,54,26,27,0,18,17,0,26,2,0,1,0,0.0,1.0,0.0769,0.0,0.0385,0.0
2026-08-04T00:17:27.781112,33,608.0,1292,55,2,27,0,5,5,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:29.834820,26,77.73,154,54,22,0,0,7,8,0,22,0,0,7,0,0.0,1.0,0.0,0.0,0.3182,0.0
2026-08-04T00:17:31.877668,51,296.35,1296,55,6,40,0,9,9,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:33.905712,286,1033.61,1292,55,5,274,0,5,6,0,5,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:35.934904,26,138.0,432,55,11,10,0,7,8,0,11,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:38.019530,23,68.87,212,54,14,1,0,8,8,0,14,2,0,1,0,0.0,1.0,0.1429,0.0,0.0714,0.0
2026-08-04T00:17:40.082262,322,919.01,1292,54,22,295,0,13,13,0,22,2,0,6,0,0.0,1.0,0.0909,0.0,0.2727,0.0
2026-08-04T00:17:42.116608,25,90.64,270,54,12,7,0,9,9,0,12,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:44.176316,305,908.1,1292,54,15,278,0,10,10,0,15,2,0,2,0,0.0,1.0,0.1333,0.0,0.1333,0.0
2026-08-04T00:17:46.233000,23,175.26,487,54,8,11,0,6,5,0,8,2,0,2,0,0.0,1.0,0.25,0.0,0.25,0.0
2026-08-04T00:17:48.258540,16,84.62,208,56,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:17:50.305914,23,85.96,212,42,6,7,0,6,6,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:52.371875,369,834.08,1296,42,21,341,0,10,11,0,21,0,0,9,0,0.0,1.0,0.0,0.0,0.4286,0.0
2026-08-04T00:17:54.419874,71,293.96,1296,54,26,36,0,9,10,0,26,1,0,11,0,0.0,1.0,0.0385,0.0,0.4231,0.0
2026-08-04T00:17:56.456167,27,91.07,342,55,4,13,0,7,6,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:17:58.509818,44,557.61,11090,55,8,29,0,5,6,0,8,0,0,2,0,0.0,1.0,0.0,0.0,0.25,0.0
2026-08-04T00:18:00.532953,294,923.88,1292,55,6,283,0,8,8,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:02.574341,25,70.68,178,54,13,3,0,8,8,0,13,2,0,1,0,0.0,1.0,0.1538,0.0,0.0769,0.0
2026-08-04T00:18:04.641140,30,62.77,212,42,10,1,0,5,5,0,10,3,0,1,0,0.0,1.0,0.3,0.0,0.1,0.0
2026-08-04T00:18:06.685046,22,143.32,1288,42,2,5,0,6,7,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:08.737474,21,72.1,212,55,4,2,0,5,4,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:10.787828,38,74.29,212,55,22,4,0,14,12,0,22,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:12.835913,62,663.18,1292,55,2,52,0,6,5,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:14.851380,13,60.0,70,55,8,0,0,5,5,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:16.933983,23,66.26,123,54,12,2,0,5,5,0,12,2,0,2,0,0.0,1.0,0.1667,0.0,0.1667,0.0
2026-08-04T00:18:18.978921,19,74.47,212,55,6,2,0,5,5,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:21.002759,34,109.65,510,55,14,12,0,11,11,0,14,0,0,2,0,0.0,1.0,0.0,0.0,0.1429,0.0
2026-08-04T00:18:23.025846,241,957.87,1292,54,14,221,0,9,9,0,14,2,0,1,0,0.0,1.0,0.1429,0.0,0.0714,0.0
2026-08-04T00:18:25.122995,36,65.06,131,54,28,1,0,9,9,0,28,9,1,5,0,0.0,1.0,0.3214,0.0357,0.1786,0.0
2026-08-04T00:18:27.147669,16,60.06,70,55,10,0,0,6,6,0,10,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:29.191289,135,755.96,1292,54,31,98,0,14,14,0,31,8,0,6,0,0.0,1.0,0.2581,0.0,0.1935,0.0
2026-08-04T00:18:31.203683,10,75.9,212,55,2,3,0,4,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:33.221683,18,71.39,150,42,6,4,0,5,4,0,6,3,0,1,0,0.0,1.0,0.5,0.0,0.1667,0.0
2026-08-04T00:18:35.259108,11,68.45,142,42,2,2,0,3,3,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:37.300103,14,86.79,167,55,3,7,0,5,5,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:39.374589,307,908.2,1292,54,25,277,0,12,11,0,25,8,0,6,0,0.0,1.0,0.32,0.0,0.24,0.0
2026-08-04T00:18:41.403574,22,79.32,167,54,9,7,0,7,7,0,9,2,0,3,0,0.0,1.0,0.2222,0.0,0.3333,0.0
2026-08-04T00:18:43.465899,265,1003.34,1292,55,4,256,0,4,5,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:45.499660,14,72.57,167,55,6,3,0,5,6,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:47.572898,144,369.81,1296,55,2,136,0,9,9,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:49.681497,17,72.12,167,55,8,3,0,5,7,0,8,0,0,2,0,0.0,1.0,0.0,0.0,0.25,0.0
2026-08-04T00:18:51.698174,20,117.65,510,54,5,8,0,5,5,0,5,2,0,2,0,0.0,1.0,0.4,0.0,0.4,0.0
2026-08-04T00:18:53.756419,134,766.79,20218,54,90,38,0,12,12,7,83,6,4,40,0,0.0778,0.9222,0.0667,0.0444,0.4444,0.0
2026-08-04T00:18:55.848465,42,107.71,1285,54,19,13,0,12,12,0,19,2,0,1,0,0.0,1.0,0.1053,0.0,0.0526,0.0
2026-08-04T00:18:57.862810,15,79.8,167,55,2,8,0,5,5,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:18:59.950581,280,936.49,1292,54,12,262,0,7,8,0,12,2,0,3,0,0.0,1.0,0.1667,0.0,0.25,0.0
2026-08-04T00:19:01.966041,25,88.28,178,55,4,11,0,8,6,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:04.038412,90,152.8,1292,42,13,19,0,7,7,0,13,3,0,3,0,0.0,1.0,0.2308,0.0,0.2308,0.0
2026-08-04T00:19:06.088822,28,93.75,282,42,8,9,0,8,7,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:08.134027,28,107.68,432,55,8,8,0,8,7,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:10.180585,20,78.5,178,55,2,5,0,4,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:12.233192,44,326.98,1292,55,8,27,0,9,8,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:14.251045,23,72.52,167,55,10,5,0,6,7,0,10,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:16.321219,22,84.45,167,55,4,9,0,6,5,0,4,0,0,1,0,0.0,1.0,0.0,0.0,0.25,0.0
2026-08-04T00:19:18.371255,33,110.88,1136,54,11,14,0,6,6,0,11,5,0,2,0,0.0,1.0,0.4545,0.0,0.1818,0.0
2026-08-04T00:19:20.386042,16,88.56,178,54,7,5,0,6,5,0,7,2,0,1,0,0.0,1.0,0.2857,0.0,0.1429,0.0
2026-08-04T00:19:22.467929,12,79.92,178,55,2,4,0,4,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:24.516315,13,75.77,167,56,1,6,0,4,4,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:26.536436,15,84.27,139,54,8,4,0,5,4,0,8,4,0,2,0,0.0,1.0,0.5,0.0,0.25,0.0
2026-08-04T00:19:28.552741,17,80.18,142,54,8,5,0,5,5,0,8,2,0,1,0,0.0,1.0,0.25,0.0,0.125,0.0
2026-08-04T00:19:30.567690,16,85.69,178,54,7,4,0,6,6,0,7,2,0,1,0,0.0,1.0,0.2857,0.0,0.1429,0.0
2026-08-04T00:19:32.585912,25,82.16,178,54,18,4,0,7,7,0,18,6,0,5,0,0.0,1.0,0.3333,0.0,0.2778,0.0
2026-08-04T00:19:34.682236,9,71.11,167,55,5,1,0,4,5,0,5,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:36.703312,17,140.24,282,56,0,10,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:19:38.770486,21,123.95,432,55,6,9,0,7,6,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:40.799453,25,77.72,178,55,14,6,0,11,10,0,14,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:42.827812,11,84.82,178,55,2,5,0,5,5,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:44.849337,10,58.3,70,55,3,0,0,3,2,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:46.860557,8,59.25,70,55,4,0,0,3,3,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:48.892040,19,64.21,131,54,12,0,0,5,6,0,12,2,0,3,0,0.0,1.0,0.1667,0.0,0.25,0.0
2026-08-04T00:19:50.910637,13,76.77,178,55,4,2,0,4,4,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:52.920849,14,74.14,212,42,4,3,0,5,5,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:19:54.952765,313,938.46,1498,54,3,300,0,5,6,0,3,1,0,0,0,0.0,1.0,0.3333,0.0,0.0,0.0
2026-08-04T00:19:56.963828,15,69.13,123,54,6,2,0,3,3,0,6,2,0,2,0,0.0,1.0,0.3333,0.0,0.3333,0.0
2026-08-04T00:19:58.984633,42,449.33,11093,54,17,20,0,9,9,0,17,0,0,3,0,0.0,1.0,0.0,0.0,0.1765,0.0
2026-08-04T00:20:01.001150,11,83.27,178,56,3,2,0,3,3,0,3,0,0,2,0,0.0,1.0,0.0,0.0,0.6667,0.0
2026-08-04T00:20:03.019874,64,165.16,1296,54,1,17,0,4,4,0,1,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0
2026-08-04T00:20:05.061643,19,63.42,212,42,2,1,0,3,3,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:07.114135,17,74.29,212,42,2,2,0,4,3,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:09.167199,73,326.63,1296,55,5,59,0,8,7,0,5,0,0,2,0,0.0,1.0,0.0,0.0,0.4,0.0
2026-08-04T00:20:11.180906,10,87.7,217,56,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:20:13.192215,10,74.7,217,55,4,1,0,3,3,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:15.263430,16,160.06,1285,55,4,7,0,5,5,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:17.356276,17,164.88,478,56,0,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:20:19.415032,15,168.2,637,56,3,8,0,5,5,0,3,0,0,2,0,0.0,1.0,0.0,0.0,0.6667,0.0
2026-08-04T00:20:21.432424,12,85.83,212,56,3,3,0,4,4,0,3,0,0,2,0,0.0,1.0,0.0,0.0,0.6667,0.0
2026-08-04T00:20:23.451129,8,198.75,637,56,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:20:25.550214,26,140.04,1285,55,11,9,0,9,8,0,11,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:27.594887,12,83.17,212,56,0,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:20:29.632330,112,378.28,1296,55,9,97,0,11,11,0,9,0,0,2,0,0.0,1.0,0.0,0.0,0.2222,0.0
2026-08-04T00:20:31.646657,8,78.75,212,55,4,1,0,3,3,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:33.668862,12,72.0,245,42,7,0,0,3,3,0,7,2,0,1,0,0.0,1.0,0.2857,0.0,0.1429,0.0
2026-08-04T00:20:35.688685,10,57.2,70,42,4,0,0,3,3,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:37.734976,9,70.78,167,55,4,1,0,4,4,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:39.777227,10,84.1,172,55,5,2,0,4,4,0,5,0,0,2,0,0.0,1.0,0.0,0.0,0.4,0.0
2026-08-04T00:20:41.826551,16,289.06,718,55,5,9,0,6,5,0,5,0,0,2,0,0.0,1.0,0.0,0.0,0.4,0.0
2026-08-04T00:20:43.932986,19,102.16,718,55,12,4,0,9,9,0,12,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:45.944977,28,396.93,1292,56,0,23,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:20:47.962626,13,122.08,718,54,6,3,0,3,3,0,6,2,0,2,0,0.0,1.0,0.3333,0.0,0.3333,0.0
2026-08-04T00:20:49.996816,16,95.06,487,54,12,2,0,5,5,0,12,5,0,4,0,0.0,1.0,0.4167,0.0,0.3333,0.0
2026-08-04T00:20:52.016582,8,114.62,178,55,2,4,0,4,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:20:54.103616,245,487.03,5818,54,143,98,0,13,14,12,135,6,3,65,0,0.0839,0.9441,0.042,0.021,0.4545,0.0
2026-08-04T00:20:56.166738,34,115.76,1285,54,17,10,0,5,5,0,17,7,0,5,0,0.0,1.0,0.4118,0.0,0.2941,0.0
2026-08-04T00:20:58.213624,14,61.07,97,54,9,0,0,3,3,0,9,2,0,1,0,0.0,1.0,0.2222,0.0,0.1111,0.0
2026-08-04T00:21:00.228075,36,280.11,1292,55,4,28,0,7,8,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:21:02.311602,29,269.83,1292,56,0,22,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:21:04.354542,35,76.4,224,42,13,7,0,6,6,0,13,5,0,4,0,0.0,1.0,0.3846,0.0,0.3077,0.0
2026-08-04T00:21:06.416504,67,334.16,1296,42,10,46,0,7,7,0,10,5,0,2,0,0.0,1.0,0.5,0.0,0.2,0.0
2026-08-04T00:21:08.450572,26,147.42,1155,56,0,15,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:21:10.487976,242,1000.83,1292,54,6,230,0,5,5,0,6,3,0,1,0,0.0,1.0,0.5,0.0,0.1667,0.0
2026-08-04T00:21:12.505050,25,178.24,1027,56,2,19,0,6,7,0,2,0,0,1,0,0.0,1.0,0.0,0.0,0.5,0.0
2026-08-04T00:21:14.527543,9,93.78,208,55,2,5,0,4,4,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:21:16.537146,27,241.89,2145,54,13,7,0,5,5,0,13,4,0,4,0,0.0,1.0,0.3077,0.0,0.3077,0.0
2026-08-04T00:21:18.556654,20,240.9,1296,54,1,14,0,3,4,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:21:20.586068,13,171.54,1292,54,6,3,0,4,6,0,6,2,0,0,0,0.0,1.0,0.3333,0.0,0.0,0.0
2026-08-04T00:21:22.636870,402,903.28,23418,54,231,167,0,17,17,12,225,2,1,116,0,0.0519,0.974,0.0087,0.0043,0.5022,0.0
2026-08-04T00:21:24.754253,1274,1047.85,25474,54,1033,240,0,20,24,23,1020,2,1,395,0,0.0223,0.9874,0.0019,0.001,0.3824,0.0
2026-08-04T00:21:26.905782,945,733.52,8530,54,277,666,0,29,29,11,272,0,0,140,0,0.0397,0.9819,0.0,0.0,0.5054,0.0
2026-08-04T00:21:29.032098,739,483.79,6561,54,285,452,0,35,35,17,275,10,6,132,0,0.0596,0.9649,0.0351,0.0211,0.4632,0.0
2026-08-04T00:21:31.153538,638,1007.99,14361,54,293,344,0,27,31,11,287,0,0,118,0,0.0375,0.9795,0.0,0.0,0.4027,0.0
2026-08-04T00:21:33.363371,739,922.37,24058,54,510,228,0,38,40,15,500,0,0,200,0,0.0294,0.9804,0.0,0.0,0.3922,0.0
2026-08-04T00:21:35.478768,294,433.36,10182,54,212,79,1,31,27,22,203,9,5,91,0,0.1038,0.9575,0.0425,0.0236,0.4292,0.0
2026-08-04T00:21:37.536098,62,313.11,1292,54,17,39,0,9,10,0,17,5,2,7,0,0.0,1.0,0.2941,0.1176,0.4118,0.0
2026-08-04T00:21:39.583534,44,206.18,1292,54,24,18,0,11,11,0,24,1,1,8,0,0.0,1.0,0.0417,0.0417,0.3333,0.0
2026-08-04T00:21:41.631029,32,152.41,1494,54,21,6,0,11,10,0,21,7,2,7,0,0.0,1.0,0.3333,0.0952,0.3333,0.0
2026-08-04T00:21:43.657391,183,253.09,1354,54,45,134,0,15,13,0,45,2,0,22,0,0.0,1.0,0.0444,0.0,0.4889,0.0
2026-08-04T00:21:45.765671,1255,967.83,23354,54,981,269,0,18,17,22,970,7,1,331,0,0.0224,0.9888,0.0071,0.001,0.3374,0.0
2026-08-04T00:21:47.996832,1339,684.11,11578,54,741,594,0,35,36,24,729,2,0,276,0,0.0324,0.9838,0.0027,0.0,0.3725,0.0
2026-08-04T00:21:50.022121,160,450.96,8818,54,82,73,0,18,18,7,78,0,0,32,0,0.0854,0.9512,0.0,0.0,0.3902,0.0
2026-08-04T00:21:52.199201,1201,419.39,11738,54,780,418,0,41,46,71,742,4,0,410,0,0.091,0.9513,0.0051,0.0,0.5256,0.0
2026-08-04T00:21:54.266843,682,773.67,5818,42,272,400,0,17,19,16,263,7,1,111,0,0.0588,0.9669,0.0257,0.0037,0.4081,0.0
2026-08-04T00:21:56.285256,107,322.45,4151,54,60,40,0,14,13,2,59,10,2,21,0,0.0333,0.9833,0.1667,0.0333,0.35,0.0
2026-08-04T00:21:58.344299,445,743.95,5333,54,91,349,0,15,14,6,88,3,1,39,0,0.0659,0.967,0.033,0.011,0.4286,0.0
2026-08-04T00:22:00.408754,55,301.98,3753,54,43,8,0,11,9,0,43,3,0,20,0,0.0,1.0,0.0698,0.0,0.4651,0.0
